Date,Content,review,scores,compound,sentiment
Apr 2017,Lots to do on this centrally located beach with great bars - we went to Double 6 Rooftop and then The Sands - lots of surfing and a beautiful beach - nice beach to walk and lots of bars etc. if you want to take a break,lot centrally locate great bar go double 6 rooftop sand lot surf beautiful nice walk lot bar etc want take break,"{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.9022}",0.9022,positive
Jan 2019,"Looked forward to our walk down Double Six for the first time in ten years but after less than 10 minutes, decided to give it up because of the rubbish and pollution! So sad! What makes it worse, a couple of fires on the sand lit by the locals trying to dispose of what they can! Please visitors to Double Six...say no to plastic bags, straws and disposable cups. Only buy if you can just one BIG water bottle not 5 or six little ones each day and make sure you dont add to the problem!    ",look forward walk double six first time ten year less 10 minute decide give rubbish pollution sad make bad couple fire sand lit local try dispose please visitor double sixsay plastic bag straw disposable cup buy one big water bottle 5 six little one day make sure dont add problem,"{'neg': 0.153, 'neu': 0.731, 'pos': 0.117, 'compound': -0.484}",-0.484,negative
Mar 2015,"Get an umbrella, relax and the beach boys will bring you cold drinks all day. My favourite restaurant the Zanzibar is across the street with terrific reasonably priced food (plus a toilet)...",umbrella relax boy will bring cold drink day favourite restaurant zanzibar across street terrific reasonably price food plus toilet,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.7184}",0.7184,positive
Oct 2018,"This beach is the perfect venue for visitors or locals who have guests visiting.  There are countless eateries and you can catch some of the best sunsets you will ever see on those special evening when the clouds, haze, and sun are all just right.",perfect venue visitor locals guest visit countless eatery catch best sunset will see special even cloud haze sun right,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.891}",0.8909999999999999,positive
Jun 2016,Excellent hotel...went out of their way to make our stay an amazing experience.  When the room we were allocated was too noisy we asked if possible we could be moved.  Not a problem ....and we were very lucky to get an upgrade so we were very happy.,excellent hotelwent way make stay amazing experience room allocate noisy ask possible move problem lucky upgrade happy,"{'neg': 0.15, 'neu': 0.374, 'pos': 0.476, 'compound': 0.891}",0.8909999999999999,positive
Apr 2016,"A nice wide beach , hot sand but plenty of beach bars to cool off in. Ideal to watch the sunset but gets a little busy",nice wide hot sand plenty bar cool ideal watch sunset get little busy,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.8176}",0.8176,positive
Jun 2016,We spent a sunset and a morning on the beach - we think better than Kuta and Legian as not as busy.  Good to hire a board and have a surf.,spent sunset morning think well kuta legian busy good hire board surf,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6124}",0.6124,positive
Apr 2017,Great at night to listen to live music all types of trios playing Casual bean bags to sit in enjoy a drink or some sisha Great for families teens adults ,great night listen live music type trios play casual bean bag sit enjoy drink sisha great family teens adult,"{'neg': 0.0, 'neu': 0.473, 'pos': 0.527, 'compound': 0.9393}",0.9393,positive
Jan 2015,"Not sure what the fuss is about. I found the beach dirty, littered with rubbish. Not great when you want to take a leisurely walk or dip. Next time I'll stick to Nusa dua.",sure fuss find dirty littered rubbish great want take leisurely walk dip next time ill stick nusa dua,"{'neg': 0.216, 'neu': 0.492, 'pos': 0.292, 'compound': 0.25}",0.25,positive
Jul 2016,The beach smells bad like sewerage I don't like  the dirt and smell but the view is something else. I loved the view but without smell,smell bad sewerage dont dirt smell view something love view without smell,"{'neg': 0.187, 'neu': 0.48, 'pos': 0.333, 'compound': 0.409}",0.409,positive
May 2018,"Acro the road from our hotel, several casual cafes on the beach... all playing music and great value for money",acro road hotel several casual cafe play music great value money,"{'neg': 0.0, 'neu': 0.395, 'pos': 0.605, 'compound': 0.8658}",0.8658,positive
Jan 2016,"My kids went surfing there, guys on the beach hiring surf boards and offering lessons for $30 Australian for 2 hours",kid go surf guy hire surf board offer lesson 30 australian 2 hour,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Jun 2018,"It's great for beautiful sunset pictures,  but I hated the atmosphere.  Each restaurant places different music and want play their music louder than the next one. So way to much sounds and people. If your a party animal, then I'm sure you'd enjoy the nights there, but it's definitely not a relaxing beach.",great beautiful sunset picture hat atmosphere restaurant place different music want play music louder next one way much sound people party animal im sure youd enjoy night definitely relax,"{'neg': 0.0, 'neu': 0.44, 'pos': 0.56, 'compound': 0.9735}",0.9735,positive
Nov 2014,"This beach has lots of live music that starts around 6pm so,you,can drink..eat and watch the sunset.",lot live music start around 6pm soyoucan drinkeat watch sunset,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Dec 2015,Tekor Bali on the beach frount at Double six is a great place to eat at sunset great for fish and chips plus Arak Madus,tekor bali frount double six great place eat sunset great fish chip plus arak madus,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.8481}",0.8481,positive
Jun 2015,This is a new hotel and rooftop wine-bar with incredible design with  great cocktail and food options. Sip a cocktail with a view and watch the waves rolling in over Seminyak in style.,new hotel rooftop winebar incredible design great cocktail food option sip cocktail view watch wave roll seminyak style,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6249}",0.6249,positive
Mar 2019,There are less vendors at this part of the beach you will pay a little more for you sunbeds but its well worth it if you dont want to be hassled. ,less vendor part will pay little sunbeds well worth dont want hassle,"{'neg': 0.186, 'neu': 0.568, 'pos': 0.246, 'compound': 0.211}",0.21100000000000002,positive
Oct 2016,"Came here in October while staying close by.  It is a very common beach, busy and reminded me of an over crowded beach in Spain where all the Brits go.  People playing ball games and frisby.  Not a time to relax and chill if you go here.",come october stay close common busy remind crowd spain brit go people play ball game frisby time relax chill go,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6486}",0.6486,positive
Jan 2017,"The conditions of the beach is not well maintained, there are a lot of plastic waste, empty bottle drink, food wrappers were brought on shore. Besides, this place is a nice for beginner to learn how to surf. ",condition well maintain lot plastic waste empty bottle drink food wrapper bring shore besides place nice beginner learn surf,"{'neg': 0.188, 'neu': 0.612, 'pos': 0.2, 'compound': 0.0772}",0.0772,positive
Feb 2016,"Beautiful beach, very popular with beach games and lots of mainly young people. Security guards are very evident plus the food was good and reasonably priced.",beautiful popular game lot mainly young people security guard evident plus food good reasonably price,"{'neg': 0.0, 'neu': 0.478, 'pos': 0.522, 'compound': 0.9001}",0.9001,positive
Sep 2015,The Sunset The Love The Companions The Food The Play The Wave The Friendly People...The Memories will stay...We will go back there to play again...❤,sunset love companion food play wave friendly peoplethe memory will staywe will go back play,"{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.9042}",0.9042,positive
Jul 2019,"I'm writing this to warn other travellers, this beach is extremely dangerous as it has very strong currents. It has killed many travellers including the death of my cousin only a few days ago while he was vacationing with his family. He was a very strong swimmer and had good athletic ability, but the rip tide was too strong and carried him away. I hope this message gets to as many people as possible, it's difficult to tell when the ocean current will come, so please be careful when swimming in this beach. You can do a search on the many swimmers deaths in this beach and you can find out what a rip tide current is. Thank you",im write warn traveller extremely dangerous strong current kill many traveller include death cousin day ago vacation family strong swimmer good athletic ability rip tide strong carry away hope message get many people possible difficult tell ocean current will come please careful swim search many swimmer death find rip tide current thank,"{'neg': 0.241, 'neu': 0.451, 'pos': 0.308, 'compound': 0.5334}",0.5334,positive
Nov 2014,"Warm gorgeous blue water. Shallow a long way out. While not the worst we've seen in our travels it is sad to see such a lovely beach with so much plastic and litter. ""Hawkers"" selling trinkets, ice cream, fruit etc were overall friendly. If you were not interested a simple but firm ""no thank you"" was sufficient. On average about 50,000 reps for beach chairs for 2 for two people the day. ",warm gorgeous blue water shallow long way bad weve see travel sad see lovely much plastic litter hawker sell trinket ice cream fruit etc overall friendly interested simple firm thank sufficient average 50000 reps chair 2 two people day,"{'neg': 0.121, 'neu': 0.548, 'pos': 0.331, 'compound': 0.8885}",0.8885,positive
Aug 2018,"First time to be here, the beach is beautiful with mid wave/tide and soft and clean sands. There were lot of cafe providing seats facing the beach. It’s free access to the beach, some hotels even giving free shuttle services to visit here.",first time beautiful mid wavetide soft clean sand lot cafe provide seat face free access hotel even give free shuttle service visit,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.9217}",0.9217,positive
May 2018,"We stayed here for four nights in May 2018 and chose this hotel because of it location on the beach and seemingly high rating. This hotel has a great pool, lovely roof top bar, serves a great breakfast and had the friendliest staff. Our issue was with the rooms. The air con in the room which we were given initially stank the room out (we noticed this when we returned to the room in the evening a were greeted by the pungent stench of mildew and dampness). It was almost unbearable and coupled with this were the very damp bed sheets. The next day, following our complaint, we were moved to a new room which didn’t smell on a higher floor. Looking back at some of the reviews on Tripadvisor it seems the air con issue has been going on for over 3 years so I really don’t know why it hasn’t been resolved. ",stay four night may 2018 choose hotel location seemingly high rating hotel great pool lovely roof top bar serve great breakfast friendly staff issue room air con room give initially stank room notice returned room evening greet pungent stench mildew dampness almost unbearable coupled damp bed sheet next day follow complaint move new room didnt smell high floor look back review tripadvisor seem air con issue go 3 year really dont know hasnt resolve,"{'neg': 0.091, 'neu': 0.681, 'pos': 0.229, 'compound': 0.9149}",0.9149,positive
Sep 2018,"Double Six Beach is basically a twin brother of Seminyak Beach. They are so identical and close that if you walk a bit from Seminyak to the left, you won't even realise when you have arrived at Double Six, and vice versa. ",double six basically twin brother seminyak identical close walk bit seminyak leave wont even realise arrive double six vice versa,"{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.0516}",-0.0516,negative
May 2015,Beach dining was excellent and it was just amazing to walk along such a clean beach especially at sunset.,din excellent amazing walk along clean especially sunset,"{'neg': 0.0, 'neu': 0.329, 'pos': 0.671, 'compound': 0.8807}",0.8807,positive
Feb 2016,Take your pick on dining and drinking locations along here. There are plenty. A great spot to watch the sunsets and grab a nice light meal whilst laying in a bean bag on the beach itself under a lamp-lit beach umbrella with hundreds of others surrounding you and your friends.Life is good when you take a moment and absorb where you are!,take pick din drinking location along plenty great spot watch sunset grab nice light meal whilst lay bean bag lamplit umbrella hundred others surround friendslife good take moment absorb,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.8689}",0.8689,positive
Dec 2015,"this beach is over crowded, they dont have good management in waste, its to many garbage in their sand and also they overcharged the food, quality of food is also not good at all",crowd dont good management waste many garbage sand overcharge food quality food good,"{'neg': 0.281, 'neu': 0.583, 'pos': 0.136, 'compound': -0.357}",-0.35700000000000004,negative
Apr 2017,I was really disappointed with this beach. There is loads of rubbish and overall a but grotty. There are loads of dogs roaming around just doing their business everywhere so was worried where I was walking. At sunset there is quite a nice buzz but overall it didn't live up to what I was expecting.,really disappointed load rubbish overall grotty load dog roam around business everywhere worry walk sunset quite nice buzz overall didnt live expect,"{'neg': 0.222, 'neu': 0.669, 'pos': 0.109, 'compound': -0.4939}",-0.4939,negative
Nov 2016,"Perfect place to enjoy the beautiful sunset spot while you enjoy the beer. Many beach lounges offers the good price for drink and food, so lovely!",perfect place enjoy beautiful sunset spot enjoy beer many lounge offer good price drink food lovely,"{'neg': 0.0, 'neu': 0.326, 'pos': 0.674, 'compound': 0.967}",0.9670000000000001,positive
Jan 2015,"Compare to Kuta beach, this beach has one of the most beautiful sunset... I am sure will go back there...",compare kuta one beautiful sunset sure will go back,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.7351}",0.7351,positive
Mar 2015,Went to the roof top bar for after dinner drinks. One of the best settings in Seminyak. Staff all lovely. decor amazing. A beautiful place.,go roof top bar dinner drink one best setting seminyak staff lovely decor amaze beautiful place,"{'neg': 0.0, 'neu': 0.39, 'pos': 0.61, 'compound': 0.9531}",0.9531,positive
Apr 2015,The most relaxing way to sit back at the end of the long day and watch the sunset. With a couple of Bintangs on the beach with the camera ready for that sunset shot.....,relax way sit back end long day watch sunset couple bintangs camera ready sunset shot,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.6597}",0.6597,positive
Feb 2016,"We were SO disappointed with this beach. We were in Seminyak for 4 days hoping to surf and play in the water and we didn't dip a toe in once. Bulldozers would clean the beaches of garbage every morning, and it would continue to wash up all day. Truly disgusting and so sad. We've been to Kuta and Legian before and had never seen anything like this. We were told it comes on the tides from Java...",disappointed seminyak 4 day hop surf play water didnt dip toe bulldozer clean beach garbage every morning continue wash day truly disgust sad weve kuta legian never see anything tell come tide java,"{'neg': 0.229, 'neu': 0.59, 'pos': 0.181, 'compound': -0.4767}",-0.4767,negative
Oct 2017,Very popular with surfers and body boarders. Not a beach where you can swim but wave jumping is great. All ameninities are available on the beach,popular surfer body boarder swim wave jump great ameninities available,"{'neg': 0.0, 'neu': 0.537, 'pos': 0.463, 'compound': 0.7845}",0.7845,positive
Jan 2015,Very clean near our hotel and hotel umbrellas for our use. Never too busy and close to cafes and restaurants ,clean near hotel hotel umbrella use never busy close cafe restaurant,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",0.4019,positive
Mar 2014,"great place to catch up with expats from all over , great feel with familiar people great information found here on what to do and what to watch out for!!",great place catch expats great feel familiar people great information find watch,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.9231}",0.9231,positive
Jan 2018,"The Government pleaded with people to come to Bali and there is nothing they can control about the brewing volcano but they can control and should managing the condition of the beaches The rubbish was disgusting over the new year period so much people staying in hotels along the beach had to go to other areas to find a better beach It is a disgrace that tourist tax is taken and for what ever reason they cannot even clean up the beaches Someone should be responsible for this because many people I spoke too would not come back , not because of the volcano but because of the disgustingly poorly managed beaches ",government plead people come bali nothing control brew volcano control manage condition beach rubbish disgust new year period much people stay hotel along go area find good disgrace tourist tax take reason even clean beach someone responsible many people speak come back volcano disgustingly poorly manage beach,"{'neg': 0.184, 'neu': 0.684, 'pos': 0.132, 'compound': -0.6249}",-0.6249,negative
May 2016,"We went here to have dinner and for a quiet walk. This place is nice and numerous options available to have food. You may find many restaurants who have live bands playing for you. Beautifully decorated, it's nice!",go dinner quiet walk place nice numerous option available food may find many restaurant live band play beautifully decorate nice,"{'neg': 0.0, 'neu': 0.578, 'pos': 0.422, 'compound': 0.8934}",0.8934,positive
Apr 2018,Bali is a volcanic island so the sands are never going to be the bleached white grains you find in other holiday destinations. I loved my morning and evening walks before the sun makes it too oppressive to be there. I have to say it was totally clean every time I was there and I did have a dip in the water which was lovely. ,bali volcanic island sand never go bleach white grain find holiday destination love morning evening walk sun make oppressive say totally clean every time dip water lovely,"{'neg': 0.07, 'neu': 0.573, 'pos': 0.357, 'compound': 0.8999}",0.8999,positive
Dec 2019,"Good beach, nice and clean,  good surf if you like that sort of thing.  I walked from Double Six down to Kuta beach and then returned north to Seminyak beach. A lovely afternoon barefoot walk.",good nice clean good surf sort thing walk double six kuta return north seminyak lovely afternoon barefoot walk,"{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.9337}",0.9337,positive
Apr 2018,"Double Six Beach definitely has a nice view, but it is not a beach for laying out and spending time by the water. Better to sit at a restaurant on the beach to watch the sunset. Sand is dirty.",double six definitely nice view lay spending time water well sit restaurant watch sunset sand dirty,"{'neg': 0.129, 'neu': 0.533, 'pos': 0.338, 'compound': 0.5719}",0.5719,positive
Aug 2016,"What a great choice to stay at Double Six.  Looking around and making comparisons between different hotels is pretty easy, but letting go of your old favourite hotels to try something else doesn't come that easy.  But I'm so glad I did.  If it's time to look around for new options, Double Six will not disappoint.  Likewise if it's your first time to Bali, Double Six is a must stay for you. I know everyone says that staff are AMAZING at every 5 star Bali hotel, because of the lovely nature of the locals, but Double Six is in its own class.  I've stayed in Bali around 10 times and Double Six is unparalleled for their service.  The decor and architecture are modern and functional with beautiful aesthetics.  Most 5 star resorts can't give you local charm, but Double Six does.  It's opposite the beach and also has a side street in front with local shops and restaurants.  It's easy to see why Double Six sort out this location.  Somehow Double Six balances the sunshine with shade in a perfect way.  Whether you're in the pool, pool-side or the many food / drinking options, the weather seamlessly gives you all options.  Although the hotel is large, nothing is far away.  You don't have the feeling of 'walking down' to breakfast or 'waking down' to the pool.  Everything is close and simply.  And still Double Six is very spacious and private.  Take me out of some of the traditional (old) Bali hotels and take me to Double Six.  I feel other hotels lock you into their hotel grounds, while Double Six is open and free - stay by the pool or walk the beach, or local shops and restaurants.  Super easy and simple. On this occasion, there are a few kids or all ages, but mostly coupes and small groups of men and women is their early 30's. It's quiet, classy and relaxed with EVERYTHING you could ever want at your fingertips.  10/10 for Double Six.  Chris and Kev ",great choice stay double six look around make comparison different hotel pretty easy let go old favourite hotel try something doesnt come easy im glad time look around new option double six will disappoint likewise first time bali double six must stay know everyone say staff amaze every 5 star bali hotel lovely nature local double six class ive stay bali around 10 time double six unparalleled service decor architecture modern functional beautiful aesthetic 5 star resort cant give local charm double six opposite side street front local shop restaurant easy see double six sort location somehow double six balance sunshine shade perfect way whether youre pool poolside many food drinking option weather seamlessly give option although hotel large nothing far away dont feel walk breakfast wake pool everything close simply still double six spacious private take traditional old bali hotel take double six feel hotel lock hotel ground double six open free stay pool walk local shop restaurant super easy simple occasion kid age mostly coupes small group men woman early 30 quiet classy relax everything want fingertip 1010 double six chris kev,"{'neg': 0.022, 'neu': 0.733, 'pos': 0.244, 'compound': 0.9937}",0.9937,positive
Sep 2019,"Good beach - not nearly as crowded as the Legian beach to the south. Good lounges, expect to pay 100k Rupia for two. Lovely swimming",good nearly crowd legian south good lounge expect pay 100k rupia two lovely swim,"{'neg': 0.067, 'neu': 0.476, 'pos': 0.457, 'compound': 0.8481}",0.8481,positive
Aug 2013,Beach is great and is home to some really cool bars with music at sundown. Mixture of cheap bars and really trendy (but still pretty cheap). Beach has everything you would want it to have and is right next to Legian markets etc. Worth doing!!,great home really cool bar music sundown mixture cheap bar really trendy still pretty cheap everything want right next legian market etc worth,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.9073}",0.9073,positive
Feb 2017,"Nice Beach to chill at the beach, a bit dirty probably because the rainy season. A lot of places to grab a drink and enjoy sunset.!",nice chill bit dirty probably rainy season lot place grab drink enjoy sunset,"{'neg': 0.219, 'neu': 0.469, 'pos': 0.312, 'compound': 0.4215}",0.4215,positive
Mar 2019,"We love that beach for sunsets. You should try to come by 6 PM, find nice cafe with live music band and enjoy sunset time with your lovely ones.",love sunset try come 6 pm find nice cafe live music band enjoy sunset time lovely one,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.9325}",0.9325,positive
Oct 2015,"This time we managed to stretch a normal weekend to best possible extent for Bali Trip.We wanted to go to south Bali as our last trip to this part of Asia was more to do with serene mountains,volcanic lakes and monkey forest.South Bali has fabulous beaches starting with Seminyak,Legian and all the way to south Kuta.We chose to stay at Pearl Hotel on Double Six beach road hardly 10 minutes walking distance from all the happening places of South Bali.We took an early flight on Friday afternoon and reached by evening.Anthony,who is the owner of Pearl Hotel had made all arrangements for our pick up from airport.It took just 30 mins to reach the boutique hotel and we dumped our bags in the hotel room and headed for Double Six beach.There were plenty of beach shacks with live music and bean bags on the sand with little colourful umbrellas.'The Sand' has a beautiful set up right on the beach and local band playing.We enjoyed some good nachos and satay along with free flowing drinks and music from Balinese Jennifer Lopez.Night well spent we retired to our hotel.This place is very quiet with a nice pool in the midst of the private rooms with all amenities.After breakfast on Saturday morning we were back on the beach strolling,walking past the huge surfing waves creating a misty environment.There were couches on the beach that one can rent for 10 $ per hour.We had a treat for ourselves on a double couch enjoying breeze on our faces,beautiful view and Amy Tan's 'Saving Fish from drowning'.We had a lazy laid back lunch in Hotel Oberoi with trendy DJ playing and some delicious cocktails I have ever tasted in my life as the relentless waves continued crushing on the beach and created a beautiful rhythm as we sat there sipping our refreshing cocktail and fresh thin crust wooden pizza.The evening was well spent watching the most beautiful sunset ever experienced,hopping beach cafes,floating paper lanterns and watching fire dance all on the beach.We explored Laplancha and The Sand once again this time.Now that we had the entire Sunday to be spent as per our whims we spent it a bit differently pampering ourselves with authentic Balinese massage followed by lunch at the famous MehraPutti on the most happening streets of Semninyak. One can't resist from shopping as you walk past the best shopping boutiques.Watched breathtaking sunset from Hotel Oberoi lounge.one has to make advance booking as this place becomes crowded as the sun sets on the beaches on Legian ,view to cherish for life.Finally we headed to Potato Head for poolside dinner.Both Potato Head and MehraPutti are exquisite dining experiences one must have while at South Bali.We had a morning flight to catch on Monday and thus ended our not so planned but one of the best backpackers tour in Indonesia.Not to forget Pearl had arranged for taxi at the right time in such wee hours even though the reception was closed and their professionalism is much appreciated for making our stay smooth and memorable.",time manage stretch normal weekend best possible extent bali tripwe want go south bali last trip part asia serene mountainsvolcanic lake monkey forestsouth bali fabulous beach start seminyaklegian way south kutawe choose stay pearl hotel double six road hardly 10 minute walk distance happen place south baliwe take early flight friday afternoon reach eveninganthonywho owner pearl hotel make arrangement pick airportit take 30 min reach boutique hotel dump bags hotel room head double six beachthere plenty shack live music bean bag sand little colourful umbrellasthe sand beautiful set right local band playingwe enjoy good nacho satay along free flow drink music balinese jennifer lopeznight well spent retire hotelthis place quiet nice pool midst private room amenitiesafter breakfast saturday morning back strollingwalking past huge surf wave create misty environmentthere couch one rent 10 per hourwe treat double couch enjoy breeze facesbeautiful view amy tan save fish drowningwe lazy lay back lunch hotel oberoi trendy dj play delicious cocktail taste life relentless wave continue crush create beautiful rhythm sit sip refresh cocktail fresh thin crust wooden pizzathe even well spent watch beautiful sunset experiencedhopping cafesfloating paper lanterns watch fire dance beachwe explore laplancha sand timenow entire sunday spent per whim spent bit differently pamper authentic balinese massage follow lunch famous mehraputti happen street semninyak one cant resist shopping walk past best shopping boutiqueswatched breathtaking sunset hotel oberoi loungeone make advance book place becomes crowd sun set beach legian view cherish lifefinally head potato head poolside dinnerboth potato head mehraputti exquisite din experience one must south baliwe morning flight catch monday thus end plan one best backpacker tour indonesianot forget pearl arrange taxi right time wee hour even though reception close professionalism much appreciate make stay smooth memorable,"{'neg': 0.032, 'neu': 0.724, 'pos': 0.244, 'compound': 0.9968}",0.9968,positive
Nov 2016,We relaxed on the beach at Andy's Bar the beer was ice cold and Andy was one of the nices guys I have ever met could not do enough for you if your on the Double six beach look for Andy's Bar on the umbrella's as so much better then the other bars you will not be disappointed cheap beer also give him a try,relaxed andys bar beer ice cold andy one nice guys meet enough double six look andys bar umbrella much good bar will disappoint cheap beer give try,"{'neg': 0.078, 'neu': 0.665, 'pos': 0.257, 'compound': 0.7351}",0.7351,positive
Jan 2016,"Really comfy sunbeds for 50k. Not the cleanest beach in the world, but in general people don't know what to do with rubbish in Bali. Many locals come after 5pm (when it is less hot) to enjoy the beach and watch the sunset. Many hagglers trying to sell you stuff - just pretend you're sleeping!!!",really comfy sunbeds 50k clean world general people dont know rubbish bali many local come 5pm less hot enjoy watch sunset many haggler try sell stuff pretend youre sleep,"{'neg': 0.042, 'neu': 0.787, 'pos': 0.17, 'compound': 0.6395}",0.6395,positive
Sep 2016,"Easy to get too & cheap sun lounger for the day.The local lads will watch your bag as well, for a few rupees! ",easy cheap sun lounger daythe local lad will watch bag well rupee,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6124}",0.6124,positive
Apr 2019,We spent a week here and enjoyed every day.  My partner surfed while I lay on the beach chairs.  The people are so lovely and it was so relaxing. Great restaurants and ice cold Bintang!,spent week enjoy every day partner surf lay chair people lovely relax great restaurant ice cold bintang,"{'neg': 0.0, 'neu': 0.481, 'pos': 0.519, 'compound': 0.9325}",0.9325,positive
Sep 2015,Great for sun tanning and great restaurant's on the sand which deliver F&B to your day beds .The beach sand is cleaned from rubbish washed up from the sea every morning and you welcome to give a hand around 6am when I'm still in bed-hehe,great sun tan great restaurant sand deliver fb day bed sand clean rubbish wash sea every morning welcome give hand around 6am im still bedhehe,"{'neg': 0.0, 'neu': 0.539, 'pos': 0.461, 'compound': 0.9524}",0.9524,positive
May 2017,"Double Six Beach is a very beautiful, relaxed beach within easy walking distance of most Seminyak hotels and villas.  I am lucky enough to live in Seminyak and regularly walk along the beach. There are a variety of bars, restaurants on the beach front with beach umbrellas and beach cushions.There are many sunbed opportunities at reasonable daily rates. Live music, surfing classes, surf and sunshine. What more could you wish for. Highly recommend.",double six beautiful relaxed within easy walk distance seminyak hotel villas lucky enough live seminyak regularly walk along variety bar restaurant front umbrella cushionsthere many sunbed opportunity reasonable daily rate live music surfing class surf sunshine wish highly recommend,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.9729}",0.9729,positive
Sep 2013,"After reading all the reviews about the Seminyak area we booked 3 nights at Villa Kresna in Seminyak. The villa itself was nice but the Seminyak beach and area was dirty, difficult to walk around in (poor sidewalks and tons of motorbikes) and the shops were expensive. This area seems better suited to younger patrons who like to party on the beach. The beach itself was not clean and at various points sewage water came into the ocean from the land. The streets of Seminyak square were so busy with cars and scooters that you had to watch where you walked to not trip over the small edge of sidewalk. The food at the 6 restaurants we ate in was typical Bali, wonderful and inexpensive but you don't have to be there. We have now been in Sanur for 6 nights and are so much happier. Clean beaches, wonderful sidewalk on the beach and in town. Lots of choices for the wonderful food and generally a more relaxed, beach vacation.",read review seminyak area book 3 night villa kresna seminyak villa nice seminyak area dirty difficult walk around poor sidewalk ton motorbike shop expensive area seem well suit young patron party clean various point sewage water come ocean land street seminyak square busy car scooter watch walk trip small edge sidewalk food 6 restaurant ate typical bali wonderful inexpensive dont now sanur 6 night much happy clean beach wonderful sidewalk town lot choice wonderful food generally relax vacation,"{'neg': 0.084, 'neu': 0.613, 'pos': 0.303, 'compound': 0.969}",0.9690000000000001,positive
Feb 2016,"Head down to Double Six Beach around 5:00 pm in the evening, grab a beer and snack from one of the vendors and relax and watch the sunset",head double six around 500 pm even grab beer snack one vendor relax watch sunset,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}",0.4404,positive
Oct 2016,"Double Six Beach is at the border of Legian and Seminyak, at the end of Jalan Nakula, after it turnes into Jl Arjuna.  The beach is 'raked' clean each morning by a large green tractor, as well as by the various chaise lounge vendors.  There is surf, and several surf schools at Double 6; yet usually it is still mild enough to invite swimmers and children to play.  There are some vendore, though much less than at Kuta, and really are not bothersome..  Double Six is great for taking a morning stroll, and excellent for watching the sunset !  There is usually music, from the chair vendors, and from the hotel swimming pool across the street.",double six border legian seminyak end jalan nakula turnes jl arjuna rake clean morning large green tractor well various chaise lounge vendor surf several surf school double 6 yet usually still mild enough invite swimmer child play vendore though much less kuta really bothersome double six great take morning stroll excellent watch sunset usually music chair vendor hotel swim pool across street,"{'neg': 0.032, 'neu': 0.74, 'pos': 0.228, 'compound': 0.9227}",0.9227,positive
Nov 2019,Really couldn't get enough on how incredibly amazing the sunset was. The beach got real crowded with hundreds of colorful bean bags and umbrellas. The live music was also so cool and created an amazing atmosphere. An absolute must do while in Bali!,really couldnt enough incredibly amazing sunset get real crowd hundred colorful bean bag umbrellas live music cool create amaze atmosphere absolute must bali,"{'neg': 0.109, 'neu': 0.629, 'pos': 0.262, 'compound': 0.559}",0.5589999999999999,positive
Jan 2018,"less crowd than Kuta, with same beautifulness to Kuta. white sandy beach, low and mid tide, good for training surfing ",less crowd kuta beautifulness kuta white sandy low mid tide good training surf,"{'neg': 0.115, 'neu': 0.545, 'pos': 0.34, 'compound': 0.6293}",0.6293,positive
Jul 2019,This beach was about a 5 mins walk from our Villa De Liza! Clean beach with a fair bit of pretty decent beach bars! ,5 min walk villa de liza clean fair bit pretty decent bar,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.802}",0.802,positive
