Name,Country,Date,Content
Bhavicp,"Fiumicino, Italy",Jan 2019,"Decently clean beach and quite big. Sand is very very soft (black sand)Lots of bars and restaurants on the beach with pretty good prices for drinks and food.  Around 100k for a cocktail and 80k for chicken Nachos- sitting on the beach on bean bags and live music at night. Didn't seem to be any bugs either, even at 9pm. Must go here for a lovely sunset experience  "
wendy c,barcelona,Dec 2018,"We stayed in Seminyak for 2 weeks during Christmas and New Year. We’ve been coming to Bali for 24 years but always staying in Bali Hyatt in Sanur then to Grand Hyatt in Nusa Dua. This time though, we decided to rent a villa in Seminyak, 5 minutes walk from Ku De Ta.On our first day, I ran on the beach. It was DISGUSTING! I saw dogs pooing on the beach, pile  of rubbish so high I thought from afar that  they are piling it for new year’s bonfire until I got close to it and it was a pile of rubbish. I ran for 5 km and it was just horrifying.  I’ve never seen this part of Bali and I feel so sad that such beach condition exists.Also the pack of dogs that are present along the beach can be very intimidating and very aggressive. Parents especially with small children, Beware!"
haqsta,"Sydney, Australia",Jan 2019,"Please see review of Double Six Beach where essentially say beach is wide and great for walking yet feels a bit dirty with the occasional whiff of sewage. That said (!) it is a very nice walk past all the beach bars at sunset from Double Six right up to La Lucciola The W, Alila and all the great Beach bars around that part. Quite a social walking vibe at sunset"
Teo,Petaling Jaya,Jan 2019,Be sure to come here when you are in Seminyak. It is just within walking distance or you can ride a bike to here. The sunset is picturesque. 
wayne j,"Perth, Australia",Jan 2019,Last time we were in Seminyak was in 2008 and what a difference ten years make! Could not believe the amount of rubbish on the beach and also what was coming in on the tide! Go for a surf or swim here? No way! Stop consuming people and take care of your rubbish!
Luciana M,"Sao Paulo, SP",Jan 2019,"I was very disapointed! It was the First place I visited in Bali, the beach is dirty, there is garbage everywhere. The beach is not beautiful, I stayed 4 nights in Seminyak, I wouldnt stay there again, I would go to Canggu or Uluwatu in instead"
Freedom820908,"Sun Valley, South Africa",Jan 2019,Good service and good food. nice selection on the menu with a modern twist.Very popular and nice location.
Vincent L,"Siem Reap, Cambodia",Dec 2018,"They  do spend a lot of time and money cleaning up  the plastic,driftwood  and other  debris every low tide. Seeing  all the debris debris every morning I can't imagine it being very inviting for swimmers. Fortunately the resorts along the beach have pools."
Jazy1,"London, UK",Dec 2018,"I found the beach unclean.  I’m use to white sands the whole nine yards.  I can’t compare it to the Caribbean of course. I do think there needs to be more effort to maintain it.  Definitely the most expensive beach I have been to just to hire a beach chair, more so than Jamaica negril believe it or not. Roughly £12 for less than 4 hours. Ludicrous."
Daisy C,"Penryn, UK",Jan 2019,A nice beach for a walk or to watch the sunset. Plenty of sun beds to rent and beach clubs to visit. 
E R N,42 contributions,Jan 2019,"Beach is nice - Less popular than Kuta Beach, but same great waves. - if you like to run, there is a good path that has no stop lights. Easily do a 10km loop. "
Chris H,"Barnsley, UK",Jan 2019,"If the problem of plastics in the sea is not on your radar, come to this beach! The beach looks great, wide with golden sand, but loads of plastic being washed in. This isn't Bali's problem, it is everybodies. Such a shame."
Deanne D,"Wellington, New Zealand",Jan 2019,Nice beach. Be careful where you walk though as there is a large amount of plastic getting washed up onto the beach. This is very sad as apart from that it is very pretty. You can walk along the beach for a long way. There are touts selling all sorts of things on the beach too. Be sure to swim between the flags as there are dangerous bits.
"Theo Botha-chef,restauranteur,hotelier",301 contributions,Jan 2019,"Nice beach to learn how to surf.Its a natural black sand or volcanic sand beach.Problem is,there is just so much rubbish all over the beach.It really spoils the feel and natural beauty of the shoreline .You can rent a surfboard for 50k for 1 hour .more expensive than eco beach where you can get it for 2 hours.Rent sun-beds  for 100k an hour.Loads of bars on the beach to have a cocktail or beer.Kids loved it there.The local ladies sell their chicken skewers on the street.you have to try them.delicious!"
drolands245,"Portsmouth, United Kingdom",Jan 2019,What a dirty beach not impressed at all .bars on the front seem ok but the beach is dirty and loads of rubbish  .hardly the bali i imagined
Jhont1,57 contributions,Jan 2019,"Don’t go there - the beach and the water is so dirty . But it seems no one cares. The sand is so heavy polluted with debris , it’s disgusting. "
ekta s,"Chennai (Madras), India",Aug 2018,"If you are on Bali visit then Seminyak and Ubud should be in your bucket list and this beach is one of the ""go to"" places of Seminyak.The cafes and restaurants are always busy around these areas and are open for a quite a long time at night so this is one of the places to visit to get a feel of Bali night life.The beach itself might be crowded and not very clean as it's quite popular beach here. "
Jared F,"Fort Lauderdale, FL",Dec 2018,"Went to the beach, as it was very hot in Bali only to find that the water was cloudy and had many items floating in it."
Kathyboddy,"Derby, UK",Jan 2019,"It was a vile and shocking experience to walk along the beach and water’s edge, and virtually impossible to avoid the huge amount of plastics, debris and rubbish littering miles of the coastline. Adding to this was the awful smell from the rivers of Seminyak where they crossed the beach. So sad. "
Darren P,MANCHESTER,Dec 2018,"Dirty beach, not great for swimming as lots of debris washing into the sea after rainfall inland. Lots of discarded nappies to walk around on the sand, cleaners were at work but I feel more should be done."
cterrantroy,"Chatswood, Australia",Jan 2019,There are numerous bars that put beanbags out at around 5pn and set up for a DJ or live duo band. It's great to drink and eat with the sun set over the horizon. We do this as a ritual everytime we are here.
Andy From Aus,"Sydney, Australia",Dec 2018,"Just like most of the popular beaches in Bali the Seminyak beach is filthy, dirty and downright disgusting. "
Fearless720056,"Bury St. Edmunds, UK",Jan 2019,"I was amazed at the amount of rubbish on this beach I have never seen such a dirty beach, when going knee deep in the sea you get plastic bags wrapped around your legs. This beach seriously needs to be rescued and given a clean up. "
Andrew K,11 contributions,Jan 2019,Very dirty would not swim storm water drains do straight in water a stroll through the local tip is cleaner. 
David T,"London, UK",Jan 2019,"Amazing, long beach, really good for a long wander and perfect place to see an amazing sunset in Bali.During the build up to New Year’s Eve there was a lot more ‘chavvy’ guests arriving and the vibe changed a bit from chilled out place to party party party!! Would deffo recommend still!"
Anton R,"Tumbi Umbi, Australia",Jan 2019,"The beach is huge - lots of nice places to chill - but unfortunately very polluted with plastic and other rubbish. They are cleaning the upper section of the beach, but right at the water’s edge and in the surf is a polluted mess. "
Derek B,"Brisbane Region, Australia",Jan 2019,"Don't plan on beautiful beaches here,     unfortunately sewage and rubbish is out of control.       Sad to see what we are doing to this planet "
Dawsay,"Leeds, UK",Dec 2018,A lovely beach with some beautiful views at sunset. This was our second time there in 2 years but it’s really gone done hill. We had one big concern with waste and plastic which seems to be an issue with it being washed up.The larger hotel groups should combine to fund a team to walk up and down it daily (perhaps first thing in the morning at sun rise) lifting the waste. Not only would it creat employment within Indonesia it would greatly improve the negative declining image of the beach.
aeroguy65,"Petaling Jaya, Malaysia",Dec 2018,"It’s sad to see the beach being littered with rubbish! A lot of trash are being thrown on the beach itself. The last time I visited the beach was about 5 years ago and it wasn’t that bad. I guess with the influx of tourist the beach is now suffering the consequences. The sunset view is amazing, you just need to look up and bypass all the dirt on the beach itself."
manosk1,"Jakarta, Indonesia",Dec 2018,"Where is this coming from??? Just go close to Mano club restaurant and judge for yourself..The washed out garbage by the currents will still bother you but a lot less..Legian, Samaya, Seminyak beach and other top notch resorts doing a great job to clean the litter,But the smell from the flowing waters direction from the city to the sea is just unbearable. Seminyak beach is wonderful to walk up and down and the sunset is stunning. However, better use the pool of your hotel for a dive...If you’re still brave enough and want to swim or surf the beautiful waves, better be vaccinated and I’m not kidding at all.I’m residing in Asia Pacific and travel to Bali four times per year (I love the place and the people tourist scammers included as by now I know how to protect myself), I’ve reported the issue couple of times to the local authorities and as usual, hope dies last..Happy 2019, guys!"
Zhu_zhu_0908,22 contributions,Dec 2018,"The beach was full of palms’ branches, plastic staff of different type. The see was very far from being blue and bounty at this time - December "
Magnus,"Shanghai, China",Dec 2018,The beach have plenty of good restaurants and you can rent umbrellas! But it’s really depressing that the beach is full of plastic. Especially in the morning before the daily cleaning team has been there.
nicethingsinlife,"Dubai, United Arab Emirates",Dec 2018,"For a destination that heavily relies on the beauty of its environment to attract visitors, it's heart-breaking to see the constant piles of rubbish that wash ashore each day.  Despite the daily cleanups that are done by some businesses, the supply of trash seems endless.  This is not what tourists come for but how must it be for the people of Bali? They have to see and live in this everyday.  On land, waste management is pretty inefficient.  This is a complicated problem that requires many different groups doing their part.  Restaurants seem to be adopting some operational changes (like using compostable straws) but much, much more needs to be done here."
Miken2603,"Abergavenny, UK",Dec 2018,The beach is sandy and generally clean but the water does contain a small amount of plastics/rubbish. The water is shallow but quite big and powerful waves start breaking about 30m off-shore. There is an undertow but I only got concerned in stormy weather. Good for body-boarding and learning to surf. . There is a surf school at the beach.
Dee,9 contributions,Dec 2018,the restaurants was amazing on the beach with sand in your toes...   Had Christmas lunch there . stunning 
Bittesegen,"Hua Hin, Thailand",Dec 2018,"The Seminyak beaches have not been this full of trash ever before, you do not want to swim with plastic and walk on trash and needles. Take charge of your beaches "
spensterr,"Fort Collins, CO",Dec 2018,Nice beach that isnt over run with locals trying to sell you junk or a quick massage. Much different then Kuta beach in that sense. Good breaks for those surfing and great views for those just catching the sunset.
rameshkanesan,"Singapore, Singapore",Dec 2018,"Its a great beach, however needs to get rid of the rubbish. They have to place bins at the beach as it is not safe. Broken glasses and plastic. Bali is cutting down 70% of plastic waste. Pls start with the beaches...because its still a great beach."
Ana,"Shinjuku, Japan",Dec 2018,"Dirty, yes, but the locals seem to be doing their best to clean up. I hope the tourists would do their part as well.Also, no swimming allowed except for a small area... although surfers also occupy that part too, so I guess it's not for people who just want to get in the water."
Marj B,"Sydney, Australia",Dec 2018,"So we were excited to enter the entrance gate to the beach ready to swim. We saw the nice beach bars and wanted to watch the sunset but was turned off by the smelly sewerage water flowing onto the beach. We wanted to go right towards potato beach head club but couldn’t cross due to the sewerage water, disgusting.Dogs were around as well as their poop.Shame it could be really one of the best beaches."
Philippetravel,"Amsterdam, The Netherlands",Dec 2018,"What a Great waves.... Great surf... Great beach, This used to be...Now a plastic dump...Every wave brings New Floors of plastic!Spent a lot of time in the traffic jam toGet toThe beach...And then you spent your holiday on a dump...Stay at home, forget about This paradise iT used to be...Now it’s nothing more than a totally wasted beach.... full of plastic...To swim, is impossibleWithout touching plasticWith every movement....Avoid This place..."
Hiyas,Atlanta,Dec 2018,"Frankly disgusting.As some reviews have mentioned, the beach is a litter box . We saw stray dogs pooping on the beach and one dog with owner just covered his dog's poop with sand. Yikes! Some unleashed dogs are also aggressive and start barking at passersby. Huge plies of trash mostly plastics just left on the beach."
E9837BUjohnl,"Cape Town Central, South Africa",Dec 2018,Beautiful beaches and load of beach bars. Good food at your fingertips would recommend to any one traveling there 
Sangeetha S,"Bangalore District, India",Dec 2018,This beach is something we saw on our last day at Bali and it was beautiful!! So bohemian feeling with surfers and colourful bean bags music and the beautiful skies!! Was gorgeous!! 
Douglas G,"Isle of Portland, UK",Nov 2018,"There is a point where you can get onto the beach without going through one of the many hotels that dominate the beachfront.  Head for Seminyak hotel and there is a point where there is a large scooter park and some limited off-road car parking.  Walk through the gateway onto the beach.  There are lots of sun beds in both directions with large sun umbrellas presumably for a charge.  I wanted a long walk and turned right( north) to head past a few of the other hotels that all front onto the beach.  They all look good hotels.  A few beach vendors but not too annoying! Very long shelving Sandy beach out to rough breakers.  Good for surfing but not my sort of seabathing, too churned up and no visibility, snorkelling forget it.  However not to be churlish you can walk for miles on nice sandy beach with blue skies 😄 so nice to look at but I will be swimming in the pool.  There are a few points where water is flowing off land to the sea which was a bit whiffy!  Not sure what water quality standards are but would want to check before I went surfing.  If you look to left at the entrance point to the beach there is a narrow promenade walk (lol) guess what it’s full of scooters, endearing the way they use the pavements so look out and give way because they won’t!!! Along here there are a succession of beach bars and restaurants.  I wanted to give a 4 but went for a 3 purely because I like clear seas so maybe this is just me being picky because I had a lovely walk and the beach had been cleared quickly after the storm this week, so top marks there OH well, perhaps I will give it a 4 😄👏😄"
MPandu,"Jakarta, Indonesia",Dec 2018,"Sunset view is wonderful, and the wind breeze is very relaxing. There are just too much plastic here that some points are unwalkable."
vickew2016,"Middle Swan, Australia",Dec 2018,"We stayed in the month of December and found the beach full of rubbish and vegetation which washed ashore each day. However early each morning teams of locals arrived and cleaned it up, taking away loads of rubbish. So by mid morning the beach was all clean and beautiful again. One local did say that this only happens at this time of year because of the prevailing winds. "
DebsMmm,"Gold Coast, Australia",Dec 2018,a beautiful place to sit and watch the sunset each day with a cocktail in hand.  So many places to choose to sit and listen to different musicians and have a snack and drink.
Sick B,"Bali, Indonesia",Dec 2018,There is rubbish everywhere and it is used by the stray dogs and cats as a giant litter box. It's not the most inviting of beaches. You are better off enjoying it from a distance at one of the many resort's that overlook it.
Williemac32,"Thurso, UK",Nov 2018,The beach is an awesome place to see the sunset. The beach is clean with various sections renting loungers and providing cold drinks/food. It also has various surf schools /rental of boards. Beach is well flagged showing possible rips. Surf can be quite wild depending on the weather.
Rina Cannon (Née Purba),"Chennai (Madras), India",Dec 2018,"Visited Seminyak Beach for the first time. Clean beach and good for relaxing. During this period or December, the waves is pretty high. Not good for swimming but perfect for surfing. "
JohnDaglas1,"Melbourne, Australia",Sep 2017,Great for a beer at beach tables. Awesome sunset - a must go avoid many restaurants ECT. SURFING dudes that set up tables & chairs in Afternoon amazing. Also Sun beds at reasonable prices
Maryyum N,"Cleveland, OH",Dec 2018,"The beach would be the perfect place to spend your day.  Unfortunately, there is trash everywhere and it ruins the mood. "
LUCY,"Bali, Indonesia",Dec 2018,Nice place to spend time with friends catching up the sunset. There's a lot of restaurants and cafe. Just pick what you like and how much money you wanna spend.
Mark and Mikaela,"Vientiane, Laos",Dec 2018,"Touristy, lots of people and nice little food stalls but it’s a shame that the stretch of beaches are all polluted with rubbish! "
Sachin0408,"Pune, India",Oct 2018,What might have been a wonderful beach in the past is currently in a sorry state of affairs. I have heard from so many friends that Seminyak was once a beautiful clean and clear beach but when I visited in October it was far from the truth. Human beings would never learn to behave and very soon this entire planet would turn into a pile of garbage. I felt sorry for the beach.
grey_hare63,"Singapore, Singapore",Dec 2018,"I've been to Seminyak beach over the past few years and it has always been reasonably clean. But in my latest trip it was in a horrific condition with plastic and rubbish strewn across the entire beach for as far as I could see.  We went into the water and were surrounded by thousands of pieces of plastic wrappers and other rubbish!  It was brushing against our arms, legs and body! I wonder if this is a seasonal problem or permanent problem?  If the latter, then this will be the end of Seminyak beach as we know it... a very sad state of affairs."
Vicki W,"Hamilton, New Zealand",Dec 2018,We went their yesterday and the thing thst hit me straight away was the rubbish. It is disgusting. I was horrified. How can a beach like this be so iconic. I walked Into the water to my ankles and got hit with rubbish and walked straight out again. I am not interested in swimming with a heap of trash.We were at the far end and I thought may be it gets better further down. Nope it gets way worse. There are literally piles (like 20 feet high) of rubbish on the beach. Not just one pile but several. Are they relying on people being too drunk to notice that this beach is a rubbish dump.This is disgraceful. There were a few tourist (me being one of them) cleaning up the rubbish on the beach. That is not my idea of a day at the beach. Get your act together Bali if you want tourists to continue coming. 
Mintra,"Las Vegas, NV",Dec 2018,"This beach is disgustingly dirty. I stayed in seminyak for 5 days (first time in Bali) just walking distance to the beach and was extremely disappointed. It’s a combination of people littering as well as the sewage or river water getting dumped right onto this beach. Had to walk on the sand with shoes on and when I decided to put my feet in the water I was splashed with trash and rocks. Pick a different beach to go to like Ulu Watu, much cleaner. "
Pepperpot,"San Cayetano, Spain",Dec 2018,Beach is not nice it’s full of rubbish that they try to clean every day by hand and one digger. The waves are massive only fit for surfing. Going in the ea your legs get wrapped up in plastic bags and othe washed up rubbish
Vijay singh R,"Chandigarh, India",Dec 2018,"crowd is limited as compared to kuta beach, drinks are nice, clean beaches, superb view at sunset..."
Martin W,"Gravesend, UK",Nov 2018,"A really nice beach which they work hard at keeping clean. After an overnight storm lots of waste was washed up on the beach, which was cleaned up by the hotels and bars.From 4pm bean bags and sound systems come out so you can relax and watch the sunset. "
Cynthia A,"Singapore, Singapore",Dec 2018,"Exactly, just another beach. There were pieces of rubbish along shoreline but this is a common sight of marine debris nowadays. The beach benches are rented for rp75000 per bench per hour. "
Elin N,"Oslo, Norway",Nov 2018,"The beach itself is sandy, fine and miles long. Not very suitable for swimming. Perfect for new surfers and bodyboards.A sunset beach - late afternoon restaurants and bars along the shore, makes the beach into a bar-street.Be aware of the tide ! Some places plastic and other garbage can drift in to the beach, due to current, wind and tide. Please bring a bag to help Seminyak a clean beach. Some of the sunbed owners often help to clean themselves 👍 Possible to snorkle some places very close to shore. In all a superb beach, even if it is difficult to swim there.  "
Dom N,25 contributions,Dec 2018,Nice beach with ample facility by the beachside.Good subset view. Specifically give a try to la cuciolla and Kuta de Kuta .
Linda G,"Hornchurch, UK",Nov 2018,Our hotel was opposite the beach so literally left the complex onto the beach which is a lovely beach both day and night. Many bars have live bands in the evening so great to sit and relax of an evening after spending a day doing nothing 
hamishb866,"Wichian Buri, Thailand",Nov 2018,"Really poor.Rubbish all along the beach,plastic,needles etc.Even when swimming you could feel plastic bags etc wrapping around your feet.Sunbeds expensive."
MegzNoel,"Coolangatta, Australia",Dec 2018,Probably one of the cleanest beaches I've seen on the island. There's also some swings which are food for photos.
Renno2355,"Liverpool, UK",Nov 2018,There are a number bars on the beach serving food which was excellent and cheap as is the beer Bintang.We walked from Butabelig beach to Kuta beach some 10 miles round trip. The beaches were full of plastics and general rubbish. I also picked up a light bulb and glass brown bottle which I dread to think what injuries they would have caused.The sea is quite rough with warnings of strong currents and red flags.
Damian S,"Victoria Point, Australia",Nov 2018,"Wife loved it.                       Said would recommend a look! Got drinks etc brought to them. Would go back for a look, but cant control the weather "
Paul H,"Garstang, UK",Nov 2018,"A very nice walk from my hotel to the beach, access is a bit limited, but once you are on it, a vast expanse of sand. "
Caroline East,"Berlin, Germany",Apr 2018,Sea is quiet and beautiful. Great for beginners. It's safer to crash on the sand than on a rifs. Miss it.
Elaine,104 contributions,Aug 2018,Long sandy beach that had many brightly coloured umbrellas and lounge areas to enjoy food and drink on the sand.  Lots of Lots of live music around. 
Jessie W,50 contributions,Nov 2018,Seminyak beach has more restaurants along the beach. We hv made right choice to stay at seminyak. Quiet and nice place
Michelle,"Brandon, UK",Nov 2018,Black sand that sticks to your feet. The amount of plastic and rubbish washed up on the beach is absolutely horrendous and upsetting. I cleared rubbish up on numerous occasions.  They should employ people to clean the beach often to keep it clean. The sea is too rough to swim in but ideal for surfers. Has the most amazing sunset and is very popular for that. 
Roy F,"Singapore, Singapore",Nov 2018,Went to the beach via Ku De Ta in the morning for a walk when there is less crowd. Nice view of the beach and sea.
Lin09,"Bromley, UK",Nov 2018,"Very disappointed.  The beach is large and plenty of good bars and restaurants with bean bags to sit out on, eat drink and watch sunset.   BUT there is so much plastic rubbish washed up with the tides. This gets cleaned up, often with tourists helping. But the plastic and rubbish on beach is a huge problem  and not a pleasure to walk through to get to the sea. Something needs to be done as this is not going away "
hornet450,"Brisbane, Australia",Nov 2018,Walked down to the beach to watch the sunset on Sunday. Hundreds of locals were there too. Really nice atmosphere & shared the sunset with local families enjoying an afternoon off.
Mikesgirls5,"Seminyak, Indonesia",Nov 2018,"Wow Seminyak is a wide, long, colourful beach with big wakes for surf 🏄‍♀️ and for the young at heart. Loads of people especially for sunset 🌅. Lots to see and do would recommend to see and experience it."
Natalie79,24 contributions,Nov 2018,"The beach is beautiful, amazing sunsets/ sunrises, night life every night on the beanbags, great fun for everyone"
foodcrawlph,"1,536 contributions",Nov 2018,"Coolest, hippest, and the busiest part of Bali. Searched for a couple of accommodation options and chose to stay in Seminyak. Land transfers can be easily rented to any point of destination. Transportation within the area ranges from motorbike, GrabCar, GoJek, or the common Bluebird Taxi. We booked a decent hotel close to the beach. There are a lot of stores, restaurants, and specialty shops around. The beach provides a panoramic view by sunset and surfers flock in for the tide. "
Ronald Turambi Efraim Montolalu,"Jayapura, Indonesia",Nov 2018,"U can enjoyed u'r day in this beach, Walking and think your dream.... One day u can find something about your self and your dream also,... "
Martin A,"Beijing, China",Nov 2018,Lot of nice places to sit and enjoy one of exotic local drinks. Place for family or if you walk bit towards Legian beach some entertainment with light music..  Relaxing time...
Christie And Steve,"South Fremantle, Australia",Nov 2018,We love it down at Seminyak.. lots of places to choose to eat from on the beach and nothing beats a Bintang on a beanbag when it’s beaming with sun outside! Good surf for beginners too 😊
Swift D,13 contributions,Dec 2017,If you like surfing this is one of the beaches to come to as they have nice size waves you can hire a chair for 50 bah for the whole day they they have a variety of restaurants within walking distance as well.
Voyager08940156114,7 contributions,Nov 2018,"it was fun visiting seminyak beach with my family, not too crowded when we visited, and all my family was having fun there. Hope we can visit again in future. "
stillMeatSM-coffee lover,"Jakarta, Indonesia",Oct 2018,"spend time here with my wife once, and found out that the beach is nice, we had dinner here but unfortunately the price is quite high for ous."
jody262016,"Port Macquarie, Australia",Nov 2018,"At this end of  the beach it was great, take a towel or hire a day bed. Cold drinks available from numerous esky set ups and sellers are there if you need sarongs etc go and watch the sunset it is amazing"
Tim O,"Spokane, WA",Nov 2018,"Seminyak is nice, but it is equally as busy.I am glad we stayed in this part of town as it seemed like a great bargain, but when we come back, we may go someplace more quiet and relaxing like Sanur."
SeanIFN,"Singapore, Singapore",Nov 2018,Good location for people who likes nature and would like a romantic walk with their significant half. Also great place for a swim and surfing although there are better beaches for this purpose.
Gwendoll,"Pitt Meadows, Canada",Oct 2018,"My first impression of Seminyak beach was simply: ""wow"".We went on a day that would be classified as an overcast but yet the beach was filled with people. Luckily the beach stretched on for miles on either side so there was plenty of room for everyone. I did not rent a lounger as I only planned on staying for a couple of hours but upon talking to the locals they were very friendly and the rates were reasonable to rent loungers.The sand on this beach is like no other, it is so soft yet sticks to your skin like paste. The beach was very clean and the water very refreshing. It was fun to watch surfers try to catch a wave."
Alexandra C,"Bali, Indonesia",Dec 2017,"Marvellous beach, dark sand, amazing mood. We went to a beach bar who had coloured umbrellas with lights that offered a whimsical surrounding. I felt safe also. People are very friendly."
Sylvia K,"Singapore, Singapore",Oct 2018,"Visited the beach after my visit to Petitenget Temple as it is just across the carpark from it.The beach reminded me of my uni days when I visited Mandura, Australia during summer.The sand is black and fine and hence, when you attempt to walk along the beach, it is advisable to walk bear footed.  It is rather safe to do so.If you intend to swim, you have to do so in the safe zone (between the flags).  The waves are crashing and therapeutic."
mariaom1523,"Birr, Ireland",Oct 2018,"An amazing beach which stretches for miles. Everything for sun lovers, surfers with superb schools, beach attendants, lively bars, toilets and showers . Sunsets glorious and attended by thousands of people from all round the world. Superb experience. Fine white sands and warm ocean-what's not to like?"
markbutt62,"Perth, Australia",Oct 2018,excellent local bars and restaurants along beach for all day sun baking to afternoon drinks while watching the sunsets or settle down for dinner at one off the bean bag restaurants
Guni G,"Tay Ninh, Vietnam",Oct 2018,Large beach with overwhelming sunset. Enjoying cocktails fron the pub on the beach and we all know that live is too short to stay at home. 
Deb davies,"Chepstow, UK",Nov 2018,Spent most time at double six beach it's beautiful stunning to sit relax and watch the sunset 🌅 just be aware of then selling you things on the beach that can be a bit of a pain  other than that. It's  lush 
Robyn F,"Newcastle, Australia",Oct 2018,I was impressed that a tractor cleaned the beach up to Legian each morning. The surf schools were always busy with lots of laughter. My husband enjoyed a surf while I walked along the beach warding off a few beach lounge sellers along the way. A nice way to start the day. 
Rachel G,12 contributions,Jul 2018,"This beach is great for surfing and watching beautiful sunsets. We had a great time surfing and lounging on beach chairs. However, it is incredibly busy and isn't overly blue or beautiful."
Nicolas D,"Kuala Lumpur, Malaysia",Nov 2018,The large waves make this beach great for Surfing rather than scuba diving or swimming. The beach is quite long making it a place for walkers and joggers. Please like this review if you found it useful. 
mjwnjw,"Gold Coast, Australia",Oct 2018,Great beach to visit to sun yourself - people watch - have a Bintang - even do a spot of shopping ! Not far from Seiryu Villas so we walked down each day ! 
Sonia L,Butler,Oct 2018,Nice clean beach for a morning walk one side is full on bars/restaurants the other a lot quieter with mainly smaller  resorts.Lots of surfers & swimmers.
Howard M,66 contributions,Nov 2018,Dirty volcanic beaches. No cleaning. Over commercialised at sundown. Prices at the beach bars were more expensive than in town but still cheap compared to England. Worth paying a bit more to sit and watch the sunset with a chilled Bintang. (Local beer)
Alaa Hafez,Egypt,Nov 2018,It was a beautiful beach.. but a little bit boring ... But it was clean and the scene was very nice ..❤️❤️
Anton_away,United Kingdom,Aug 2018,The beach is nice but I am not very good with all the hassle from all the people trying to sell you everything from cigarettes to bows and arrows...
Pawas B,"New Delhi, India",Nov 2018,"Very nice and clean beach. One of the best beach in Bali really enjoyed the evening.Very close to the seminyak square,  just at walking distance"
Annur K,"Newberry, FL",Nov 2018,"I enjoy spending the day here, if you are in Bali I recommend this beach. I spent my day walking around, having Balinese lunch and watching people. I will visit this place again in the near future"
LORIAN65,"Birmingham, UK",Oct 2018,"Rough and ready! You have colourful sun lingers cushions! With umbrellas, Restraunt’s/bars, all along the beach, nice and sandy,but very breezy beach waves quite high, making it ideal for surfing, but even the girls couldn’t keep themselves upright for long! They have full sorts of drinks I. The beach, it’s very hot,a place to relax and unwindI like the water s bit calmer for me"
alishusain,"Dubai, United Arab Emirates",Oct 2018,Seminyak beach is not my definition of best beach to visit when I am on an island. It’s a commercial beach. 
Jet34617587464,5 contributions,Oct 2018,Beautiful beach with crystal clear water. Enjoyed relaxing on the sunbeds with the waves dispersing before you. Just magic!
Joanne F,4 contributions,Oct 2018,"Awesome night sitting on the beach watching the sunset in seminyak definitely a highlight, drinks @nd live music on the beach a definite must for all"
Mark S,"Canberra, Australia",Oct 2018,Very clean beach with soft black sand. Many options offered along the shore to enter and enjoy the beach clubs. Good waves depending on wind and tide. Very picturesque. 
mahlegrand,"Soest, The Netherlands",Oct 2018,Seminyak beach is one of the more hipster beaches Bali has.Enjoy the swing and watch sunset. Be aware you are on time!
Rosscodad,"Northamptonshire, UK",Oct 2018,"It’s a busy fun beach, but well looked after. Don’t go if you are looking for peace and quiet! Surf looks great, and plenty of places to hire boards, eat, drink etc. It’s colourful! Loads of sun beds to chill out on  for the day..... gets really busy around sunset, sit back on a coloured bean bag, and absorb the spectacular sun set. Great atmosphere... with beer in hand...and lively way to watch the sun go down. Definite ‘do once’ when you are on Bali! "
Helsie111,"Toowoomba, Australia",Oct 2018,Watch beautiful sunset on Seminyak Beach. Bring towel to sit on. Real Bali feel with the umbrella on the beach.
David W,"Bandar Seri Begawan, Brunei Darussalam",Oct 2018,Clean beach. Not overly crowed except at sunset! Lots of surfing places to choose from. Unobstructed beach so you can run/walk all the way to Kuta beach. Lots of restaurants/bars offering places to sit for the sunset. Definite recommend. 
42carl,"Seminyak, Indonesia",Oct 2018,"Beautiful but busy beach. Good to relax or surf or just a beach walk. The main entrance is at jln Dhynapura where you can find a lot of restaurants, pubs, bars and shops as well as hotels. Always a pleasure here."
Riham Addoum,"Beirut, Lebanon",Sep 2018,"Beautiful beach full of sunset bars and restos. Whenever you go, make sure to stick around till sunset time as the sky colors turn magical, one of the most beautiful sunset spots ever."
carinastaes,"Brussels, Belgium",Oct 2018,"Its a very nice beach that comes alive arround 3 oclock.the beach becomes very beautiful,they put beanbaggs and umbrellas and a lott off people comes to watch the sunset"
cycleshoot,"London, UK",Oct 2018,"Great beaches, great long walks & amazing sunset in evening . A must visit beach while In Seminyak. Perfect for the 6pm sunset too ."
Warwick S,"Lane Cove, Australia",Oct 2018,"If white sands, light breeze and gentle surf lapping your ankles is your vision then this beach may not always be for youGrey sand, a pounding surf and polluted shore greeted our first look You can hire a bean bag and watch the island sunset with a beer or visit one of the many hotel bars and clubs that line the shore It is busy and if you want seclusion this area may not be for you, however if you join the crowd , grab a beer you will fit in "
Sam W,"Goulburn, Australia",Oct 2018,Full credit to the locals here. The beach has really been cleaned up. A pleasant place to walk and relax now.  Well done 
Russell T,"Sydney, Australia",Oct 2018,Relaxing on beanbags on the beach with music drawing a delicate background to the sound of breaking waves. Attentive staff providing food and beverages at our whim. I was so chilled I couldn’t feel my pulse.
